id,pseudo_group,label,nn_corr,nn_same_label
tr_0019415,15341,0,0.8123405,True
tr_0019416,15342,0,0.8920146,True
tr_0019417,15343,0,0.9888794,True
tr_0019418,15344,2,0.96659654,True
tr_0019419,12388,2,0.9914827,True
tr_0019420,15345,2,0.9674263,True
tr_0019421,7769,3,0.99262756,True
tr_0019422,15346,0,0.90177554,True
tr_0019423,15347,0,0.995996,True
tr_0019424,15348,2,0.9994249,True
tr_0019425,1166,2,0.9951595,True
tr_0019426,15349,0,0.9921046,True
tr_0019427,15350,2,0.98290503,True
tr_0019428,15351,2,0.9483704,True
tr_0019429,15352,0,0.9973186,True
tr_0019430,15353,2,0.9866258,True
tr_0019431,572,2,0.99902296,True
tr_0019432,15354,2,0.95495754,True
tr_0019433,15355,2,0.99738336,True
tr_0019434,15356,0,0.94510967,True
tr_0019435,15357,0,0.9413586,True
tr_0019436,6511,2,0.99479026,True
tr_0019437,15358,2,0.9943352,True
tr_0019438,25955,0,0.9885949,True
tr_0019439,8237,0,0.99851334,True
tr_0019440,15359,0,0.97651845,True
tr_0019441,15360,0,0.83877164,True
tr_0019442,8686,2,0.99647915,True
tr_0019443,15361,0,0.88857555,True
tr_0019444,9987,2,0.98273534,True
tr_0019445,15362,0,0.994711,True
tr_0019446,15363,1,0.98904717,True
tr_0019447,15364,2,0.9992815,True
tr_0019448,15365,2,0.9990185,True
tr_0019449,15366,0,0.994062,True
tr_0019450,2982,2,0.984401,True
tr_0019451,15367,2,0.9908495,True
tr_0019452,15368,2,0.9578586,True
tr_0019453,15369,2,0.9989627,True
tr_0019454,12408,2,0.99967426,True
tr_0019455,15370,0,0.9988216,True
tr_0019456,15371,0,0.99896985,True
tr_0019457,15372,0,0.90180194,True
tr_0019458,15373,2,0.9953767,True
tr_0019459,15374,2,0.9903585,True
tr_0019460,15375,2,0.9951553,True
tr_0019461,15376,2,0.99781966,True
tr_0019462,272,0,0.99383116,True
tr_0019463,15377,2,0.95226175,True
tr_0019464,37205,1,0.98422205,True
tr_0019465,15378,0,0.9875129,True
tr_0019466,14641,0,0.9876244,True
tr_0019467,13828,0,0.9915219,True
tr_0019468,15379,0,0.92995924,True
tr_0019469,15380,2,0.9510346,True
tr_0019470,15381,0,0.9958107,True
tr_0019471,15382,0,0.97807926,True
tr_0019472,15383,0,0.9179547,True
tr_0019473,9406,0,0.9963086,True
tr_0019474,1095,0,0.99754286,True
tr_0019475,15384,0,0.9743169,True
tr_0019476,15385,0,0.9412407,True
tr_0019477,15386,0,0.9988119,True
tr_0019478,15387,0,0.9989565,True
tr_0019479,15388,0,0.8740692,True
tr_0019480,15389,0,0.99960095,True
tr_0019481,13325,0,0.99345183,True
tr_0019482,15390,0,0.94653404,True
tr_0019483,15391,2,0.9663243,True
tr_0019484,40445,2,0.9862312,True
tr_0019485,15392,0,0.8858853,True
tr_0019486,4984,2,0.9921308,True
tr_0019487,21901,1,0.9832137,True
tr_0019488,15393,0,0.9815395,True
tr_0019489,4585,0,0.9816019,True
tr_0019490,15394,2,0.950432,True
tr_0019491,15395,0,0.99208033,True
tr_0019492,15583,2,0.99260604,True
tr_0019493,15396,0,0.97458553,True
tr_0019494,15397,0,0.9873961,True
tr_0019495,14540,0,0.99124223,True
tr_0019496,15398,0,0.99526864,True
tr_0019497,15399,2,0.9988281,True
tr_0019498,15400,0,0.99738586,True
tr_0019499,15401,0,0.9942153,True
tr_0019500,15402,0,0.9790415,True
tr_0019501,15403,3,0.99412775,False
tr_0019502,15404,2,0.9987352,True
tr_0019503,15405,0,0.9709352,True
tr_0019504,15406,2,0.99778646,True
tr_0019505,15407,0,0.95841163,True
tr_0019506,15408,2,0.99796396,True
tr_0019507,7282,2,0.9865833,True
tr_0019508,15409,2,0.971516,True
tr_0019509,15410,2,0.99605525,True
tr_0019510,4483,2,0.99859154,True
tr_0019511,13582,2,0.9969699,True
tr_0019512,29541,0,0.98701817,True
tr_0019513,12748,1,0.99021655,True
tr_0019514,18216,0,0.9994186,True
tr_0019515,12850,2,0.9992183,True
tr_0019516,15411,2,0.9876214,True
tr_0019517,15412,1,0.9110965,False
tr_0019518,4567,0,0.9966237,True
tr_0019519,2176,0,0.9862087,True
tr_0019520,15413,2,0.9502232,True
tr_0019521,15414,2,0.99499637,True
tr_0019522,15415,0,0.9668046,True
tr_0019523,15416,0,0.9504584,True
tr_0019524,16848,0,0.99238575,True
tr_0019525,4246,0,0.9976176,True
tr_0019526,15417,0,0.9678226,True
tr_0019527,9256,0,0.9820599,True
tr_0019528,25835,0,0.9961866,True
tr_0019529,15418,2,0.98937356,True
tr_0019530,7430,2,0.99490744,True
tr_0019531,15419,0,0.96951705,True
tr_0019532,15420,2,0.98610216,True
tr_0019533,5823,0,0.99090725,True
tr_0019534,15421,0,0.8416421,True
tr_0019535,15422,2,0.99136305,True
tr_0019536,13966,0,0.9979872,True
tr_0019537,15423,2,0.96620303,True
tr_0019538,15424,0,0.94511235,True
tr_0019539,13007,2,0.9850413,True
tr_0019540,15425,0,0.8818781,True
tr_0019541,15426,0,0.9353214,True
tr_0019542,15427,0,0.94639957,True
tr_0019543,15428,2,0.9377931,True
tr_0019544,15429,0,0.9946291,True
tr_0019545,15430,0,0.84520066,True
tr_0019546,9946,2,0.9997437,True
tr_0019547,15431,2,0.9801129,True
tr_0019548,15432,2,0.94815266,True
tr_0019549,15433,0,0.96747833,True
tr_0019550,15434,0,0.9985293,True
tr_0019551,15435,0,0.9598271,False
tr_0019552,4947,0,0.9991513,True
tr_0019553,5948,2,0.9975461,True
tr_0019554,15436,2,0.98085797,True
tr_0019555,15437,0,0.9980403,True
tr_0019556,20311,3,0.9926445,True
tr_0019557,15438,0,0.9699946,True
tr_0019558,15439,1,0.961861,True
tr_0019559,15440,0,0.985522,True
tr_0019560,10436,2,0.99875355,True
tr_0019561,1179,0,0.9946768,True
tr_0019562,15441,2,0.99754846,True
tr_0019563,2959,0,0.99735236,True
tr_0019564,15442,2,0.998624,True
tr_0019565,15443,1,0.9924653,True
tr_0019566,15444,0,0.99058,True
tr_0019567,15445,0,0.991665,True
tr_0019568,15446,0,0.9125469,True
tr_0019569,23164,0,0.9988313,True
tr_0019570,15447,1,0.92487293,True
tr_0019571,3151,2,0.99329513,True
tr_0019572,15448,2,0.8674758,True
tr_0019573,15449,2,0.92761326,True
tr_0019574,15450,0,0.9262646,True
tr_0019575,15451,3,0.98058695,False
tr_0019576,15452,0,0.98079586,True
tr_0019577,15453,2,0.9925457,True
tr_0019578,546,2,0.9886455,True
tr_0019579,1734,0,0.99189234,True
tr_0019580,15454,0,0.9742824,True
tr_0019581,4572,0,0.9971645,True
tr_0019582,12436,1,0.9911995,True
tr_0019583,2332,2,0.98905206,True
tr_0019584,6909,0,0.9899613,True
tr_0019585,15455,0,0.61502147,True
tr_0019586,15456,1,0.98658013,True
tr_0019587,863,0,0.9911362,True
tr_0019588,15457,0,0.96835077,True
tr_0019589,15458,0,0.98784256,True
tr_0019590,15459,2,0.99810314,True
tr_0019591,15460,0,0.9419222,False
tr_0019592,1980,2,0.99743366,True
tr_0019593,15461,0,0.9490408,True
tr_0019594,15462,2,0.97726214,True
tr_0019595,15463,0,0.99691737,True
tr_0019596,15464,0,0.9083899,True
tr_0019597,12557,0,0.99662405,True
tr_0019598,15465,2,0.996023,True
tr_0019599,14825,2,0.9985773,True
tr_0019600,15466,0,0.99595296,True
tr_0019601,15467,0,0.8781526,True
tr_0019602,15468,0,0.7684133,True
tr_0019603,15469,0,0.9691836,True
tr_0019604,15470,2,0.9935346,True
tr_0019605,8150,2,0.9952897,True
tr_0019606,15471,2,0.6594692,True
tr_0019607,15472,0,0.9045989,True
tr_0019608,15473,0,0.9962436,True
tr_0019609,11530,0,0.99641633,True
tr_0019610,91,2,0.9936268,True
tr_0019611,12956,2,0.99699676,True
tr_0019612,15474,0,0.9894749,True
tr_0019613,12527,0,0.9878141,True
tr_0019614,15475,1,0.978325,True
tr_0019615,15476,0,0.99161893,True
tr_0019616,15477,1,0.9961057,True
tr_0019617,6464,0,0.99723876,True
tr_0019618,15478,0,0.99806994,True
tr_0019619,15479,0,0.99457705,True
tr_0019620,15480,0,0.9723626,True
tr_0019621,31825,0,0.99948126,True
tr_0019622,15481,2,0.9765782,True
tr_0019623,4754,0,0.9972011,True
tr_0019624,15482,0,0.9924242,True
tr_0019625,15483,2,0.98058164,True
tr_0019626,15484,0,0.9978278,True
tr_0019627,15485,0,0.9953066,True
tr_0019628,8798,2,0.99761105,True
tr_0019629,15486,0,0.98119384,True
tr_0019630,15487,0,0.8948907,True
tr_0019631,15488,0,0.9948593,True
tr_0019632,15489,2,0.99746376,True
tr_0019633,15490,2,0.9988377,True
tr_0019634,15491,0,0.9521292,True
tr_0019635,15492,2,0.9693198,True
tr_0019636,19999,0,0.99969447,True
tr_0019637,15493,1,0.9924218,True
tr_0019638,15494,2,0.99787563,True
tr_0019639,15495,0,0.9783533,True
tr_0019640,15496,0,0.99491763,True
tr_0019641,12263,0,0.99275917,True
tr_0019642,15497,2,0.99909276,True
tr_0019643,15498,0,0.97391635,True
tr_0019644,15499,2,0.99958515,True
tr_0019645,12626,0,0.9965487,True
tr_0019646,15500,0,0.98564816,True
tr_0019647,23762,0,0.99316907,True
tr_0019648,15501,0,0.9756126,True
tr_0019649,15502,0,0.97500664,True
tr_0019650,15503,0,0.99797523,True
tr_0019651,26325,0,0.99529344,True
tr_0019652,1970,2,0.99933815,True
tr_0019653,8359,0,0.9894399,True
tr_0019654,5397,0,0.99500215,True
tr_0019655,15504,2,0.8906272,True
tr_0019656,1388,2,0.9869674,True
tr_0019657,15505,0,0.94196135,True
tr_0019658,6288,2,0.9949968,True
tr_0019659,6085,0,0.98186874,True
tr_0019660,5361,0,0.99087465,True
tr_0019661,11623,2,0.98904556,True
tr_0019662,2899,2,0.99825686,True
tr_0019663,15506,0,0.9978804,True
tr_0019664,15507,2,0.9286669,True
tr_0019665,15508,2,0.95190024,True
tr_0019666,15509,2,0.9938217,True
tr_0019667,8000,0,0.99293286,True
tr_0019668,15510,0,0.9434829,True
tr_0019669,15511,0,0.8803492,True
tr_0019670,4323,0,0.990726,True
tr_0019671,15512,2,0.9977122,True
tr_0019672,15513,2,0.9133187,True
tr_0019673,7914,2,0.9870096,True
tr_0019674,15514,2,0.98666817,True
tr_0019675,15515,0,0.9720839,True
tr_0019676,15516,2,0.9991404,True
tr_0019677,15517,0,0.9253934,True
tr_0019678,5260,2,0.99089444,True
tr_0019679,15518,3,0.9736641,False
tr_0019680,15519,0,0.97622764,True
tr_0019681,15520,0,0.98511827,True
tr_0019682,15521,2,0.90796214,True
tr_0019683,15522,2,0.94328946,True
tr_0019684,13324,0,0.99790746,True
tr_0019685,15523,2,0.99884146,True
tr_0019686,15524,0,0.9763447,True
tr_0019687,15525,2,0.9540344,True
tr_0019688,2265,1,0.98573565,True
tr_0019689,15526,2,0.9641081,True
tr_0019690,15527,2,0.9646772,True
tr_0019691,1588,0,0.98140323,True
tr_0019692,15528,0,0.8881148,True
tr_0019693,8529,1,0.9877106,True
tr_0019694,15529,2,0.9984028,True
tr_0019695,15530,0,0.9397874,True
tr_0019696,15531,2,0.9878156,True
tr_0019697,15532,0,0.95929563,True
tr_0019698,15533,2,0.99705285,True
tr_0019699,1525,2,0.98282504,True
tr_0019700,12741,0,0.9975377,True
tr_0019701,15534,0,0.98992425,True
tr_0019702,15535,2,0.9843622,True
tr_0019703,15536,0,0.96564215,True
tr_0019704,13084,0,0.9962475,True
tr_0019705,15537,0,0.9727745,True
tr_0019706,15538,0,0.92199826,False
tr_0019707,15539,0,0.96468383,True
tr_0019708,15540,1,0.99235934,True
tr_0019709,15541,0,0.96169764,True
tr_0019710,15542,2,0.7663607,True
tr_0019711,15543,2,0.96255887,True
tr_0019712,15544,2,0.997784,True
tr_0019713,15545,0,0.9877362,True
tr_0019714,15546,0,0.922534,True
tr_0019715,15547,2,0.9973868,True
tr_0019716,13642,0,0.9818288,True
tr_0019717,15548,0,0.99021024,True
tr_0019718,2942,0,0.9938995,True
tr_0019719,15549,0,0.9993898,True
tr_0019720,12238,0,0.995873,True
tr_0019721,15550,0,0.9954096,True
tr_0019722,15551,0,0.9010124,True
tr_0019723,8773,0,0.9976197,True
tr_0019724,12836,0,0.9974644,True
tr_0019725,15552,0,0.9630905,True
tr_0019726,15553,2,0.88453555,True
tr_0019727,15554,1,0.9761183,True
tr_0019728,15555,0,0.98696196,True
tr_0019729,27982,0,0.9978067,True
tr_0019730,15556,0,0.9349756,True
tr_0019731,8723,0,0.9849108,True
tr_0019732,15557,0,0.8092535,True
tr_0019733,15558,2,0.98108107,True
tr_0019734,4665,0,0.99085826,True
tr_0019735,15559,2,0.97226757,True
tr_0019736,15560,0,0.94663715,True
tr_0019737,26830,2,0.9958981,True
tr_0019738,26588,2,0.9983913,True
tr_0019739,15561,0,0.87262994,True
tr_0019740,15562,1,0.9797031,True
tr_0019741,15563,0,0.95961386,True
tr_0019742,15564,0,0.95010644,True
tr_0019743,15565,2,0.99321383,True
tr_0019744,1609,0,0.9951269,True
tr_0019745,15566,0,0.9976564,True
tr_0019746,15567,2,0.97161597,True
tr_0019747,15568,0,0.99830675,True
tr_0019748,15569,0,0.96082383,True
tr_0019749,22961,3,0.991974,True
tr_0019750,15570,0,0.9601737,False
tr_0019751,15571,0,0.99534917,True
tr_0019752,15572,0,0.9860262,True
tr_0019753,15573,2,0.9543991,True
tr_0019754,5715,2,0.99559504,True
tr_0019755,15574,0,0.88520926,True
tr_0019756,15575,0,0.9795155,True
tr_0019757,15576,0,0.9950165,True
tr_0019758,15577,2,0.99646187,True
tr_0019759,14385,2,0.9825907,True
tr_0019760,15578,0,0.985489,True
tr_0019761,15579,2,0.98906165,True
tr_0019762,9870,0,0.99929035,True
tr_0019763,15580,0,0.9976568,True
tr_0019764,15581,0,0.97151756,True
tr_0019765,15582,0,0.96179533,True
tr_0019766,8269,0,0.9967902,True
tr_0019767,15583,2,0.9872312,True
tr_0019768,1250,0,0.9896928,True
tr_0019769,13592,1,0.9905275,True
tr_0019770,15584,2,0.80998063,True
tr_0019771,15585,2,0.9980143,True
tr_0019772,15586,0,0.94696873,True
tr_0019773,15587,2,0.99097973,True
tr_0019774,7606,2,0.9903222,True
tr_0019775,26108,2,0.9986824,True
tr_0019776,15588,0,0.89655703,True
tr_0019777,10168,2,0.9986269,True
tr_0019778,15589,0,0.96775264,True
tr_0019779,15590,2,0.99833953,True
tr_0019780,15591,0,0.96952623,True
tr_0019781,15592,0,0.99508524,True
tr_0019782,15593,0,0.99203277,True
tr_0019783,1879,0,0.9932258,True
tr_0019784,15594,0,0.9718784,True
tr_0019785,15595,0,0.95417815,True
tr_0019786,5562,2,0.99921155,True
tr_0019787,15596,0,0.9947005,True
tr_0019788,15597,2,0.9882264,True
tr_0019789,38717,2,0.99877745,True
tr_0019790,15598,2,0.92154837,True
tr_0019791,15599,0,0.9861852,True
tr_0019792,15600,0,0.9957949,True
tr_0019793,15601,2,0.9982852,True
tr_0019794,15602,2,0.9974361,True
tr_0019795,15603,1,0.97218186,True
tr_0019796,17599,0,0.99090993,True
tr_0019797,15604,0,0.9423487,True
tr_0019798,15605,2,0.99059504,True
tr_0019799,15606,0,0.987592,True
tr_0019800,15607,2,0.9983702,True
tr_0019801,11949,0,0.9863766,True
tr_0019802,15608,2,0.9786646,True
tr_0019803,15609,0,0.9869199,True
tr_0019804,15610,2,0.97916,True
tr_0019805,15611,2,0.9706541,True
tr_0019806,15612,0,0.9598517,True
tr_0019807,867,3,0.9903778,True
tr_0019808,15613,0,0.99289995,True
tr_0019809,15614,2,0.9941912,True
tr_0019810,15615,0,0.9716417,True
tr_0019811,15616,0,0.94825834,True
tr_0019812,19871,2,0.99737084,True
tr_0019813,15617,2,0.8988751,False
tr_0019814,7769,3,0.9921425,True
tr_0019815,15618,2,0.97791713,True
tr_0019816,15619,0,0.9750337,True
tr_0019817,15620,2,0.89427066,True
tr_0019818,4557,0,0.99579686,True
tr_0019819,15621,2,0.9873055,True
tr_0019820,15622,0,0.9979293,True
tr_0019821,15623,0,0.99623954,True
tr_0019822,9034,0,0.99409026,True
tr_0019823,15624,2,0.9572626,True
tr_0019824,15625,2,0.99856937,True
tr_0019825,15626,2,0.9988915,True
tr_0019826,15627,0,0.9900819,True
tr_0019827,15628,2,0.8501282,True
tr_0019828,157,0,0.99058187,True
tr_0019829,15629,2,0.94105035,True
tr_0019830,13446,0,0.9948066,True
tr_0019831,15630,0,0.9888761,True
tr_0019832,15631,0,0.7361402,True
tr_0019833,15632,0,0.9650249,True
tr_0019834,1088,2,0.9964015,True
tr_0019835,15633,0,0.9976423,True
tr_0019836,6728,2,0.99942416,True
tr_0019837,15634,0,0.96392447,True
tr_0019838,15635,0,0.9902667,True
tr_0019839,15636,0,0.97147954,True
tr_0019840,15637,0,0.99329686,True
tr_0019841,19039,2,0.998979,True
tr_0019842,15638,2,0.97180796,True
tr_0019843,15639,0,0.9809337,True
tr_0019844,15640,0,0.84570676,True
tr_0019845,15641,0,0.95436674,True
tr_0019846,15642,0,0.99942017,True
tr_0019847,15643,0,0.9678594,True
tr_0019848,15644,0,0.97291017,True
tr_0019849,8028,1,0.9897997,True
tr_0019850,15645,0,0.9960171,True
tr_0019851,15646,1,0.9969858,True
tr_0019852,15647,0,0.9769881,True
tr_0019853,15648,0,0.9747624,True
tr_0019854,15649,0,0.99586517,True
tr_0019855,15650,0,0.99917495,True
tr_0019856,11552,0,0.9986038,True
tr_0019857,15651,0,0.96730095,True
tr_0019858,15652,2,0.9145728,True
tr_0019859,15653,2,0.8831876,False
tr_0019860,15654,0,0.9984845,True
tr_0019861,15655,0,0.98027146,True
tr_0019862,15656,0,0.9602899,True
tr_0019863,15130,2,0.99471223,True
tr_0019864,15657,0,0.9564973,True
tr_0019865,6067,0,0.98109645,True
tr_0019866,15658,0,0.93640137,True
tr_0019867,15659,2,0.9978544,True
tr_0019868,15660,0,0.9895902,True
tr_0019869,15661,0,0.9160015,True
tr_0019870,12383,0,0.99820775,True
tr_0019871,15662,0,0.8541756,True
tr_0019872,15663,2,0.967785,True
tr_0019873,15664,0,0.84470224,True
tr_0019874,15665,2,0.9987848,True
tr_0019875,15666,2,0.9926549,True
tr_0019876,6854,2,0.99119216,True
tr_0019877,23864,2,0.999483,True
tr_0019878,15667,1,0.9734208,True
tr_0019879,15668,0,0.9965079,True
tr_0019880,15669,0,0.97274923,True
tr_0019881,15670,0,0.9707544,True
tr_0019882,13938,0,0.99327433,True
tr_0019883,15671,0,0.98434925,True
tr_0019884,5653,2,0.99540114,True
tr_0019885,15672,2,0.9920149,True
tr_0019886,15673,0,0.992745,True
tr_0019887,15674,0,0.9061565,True
tr_0019888,559,1,0.99390125,True
tr_0019889,15675,2,0.9399908,True
tr_0019890,15676,2,0.98567474,True
tr_0019891,15677,2,0.9928228,True
tr_0019892,15678,0,0.96972156,True
tr_0019893,15679,0,0.9374708,True
tr_0019894,15680,0,0.9119277,True
tr_0019895,33073,0,0.9956875,True
tr_0019896,15681,0,0.95760626,True
tr_0019897,15682,0,0.9355445,True
tr_0019898,15683,0,0.97445244,True
tr_0019899,15684,0,0.99050254,True
tr_0019900,7403,2,0.9988522,True
tr_0019901,30214,0,0.9950065,True
tr_0019902,15685,0,0.8654288,True
tr_0019903,8689,0,0.99944925,True
tr_0019904,22254,2,0.98708755,True
tr_0019905,632,0,0.9978426,True
tr_0019906,14428,2,0.9982874,True
tr_0019907,15686,2,0.9982392,True
tr_0019908,815,1,0.9904337,True
tr_0019909,4586,0,0.9816302,True
tr_0019910,15184,0,0.9882596,True
tr_0019911,15687,2,0.99488723,True
tr_0019912,15688,0,0.9230016,True
tr_0019913,15689,0,0.96754014,True
tr_0019914,15690,1,0.91476333,True
tr_0019915,18866,0,0.9928663,True
tr_0019916,31926,1,0.9981105,True
tr_0019917,15691,2,0.97263914,True
tr_0019918,15692,2,0.9615,True
tr_0019919,15693,0,0.94904405,True
tr_0019920,15694,0,0.959961,True
tr_0019921,15695,0,0.96596575,True
tr_0019922,13011,0,0.9943081,True
tr_0019923,12295,0,0.98053634,True
tr_0019924,15696,0,0.9775819,True
tr_0019925,15697,1,0.9692648,True
tr_0019926,15698,0,0.9532112,True
tr_0019927,15699,2,0.99822193,True
tr_0019928,15700,2,0.99897176,True
tr_0019929,15701,0,0.98030424,True
tr_0019930,15702,0,0.9977319,True
tr_0019931,15703,0,0.9992901,True
tr_0019932,36758,0,0.99475,True
tr_0019933,7254,2,0.9832883,True
tr_0019934,15704,0,0.9968934,True
tr_0019935,15705,1,0.97508293,True
tr_0019936,15706,0,0.93063253,True
tr_0019937,15707,1,0.9920862,True
tr_0019938,15708,0,0.87240785,True
tr_0019939,13062,2,0.99792045,True
tr_0019940,15709,0,0.976912,True
tr_0019941,15710,0,0.9793966,True
tr_0019942,15711,2,0.9300635,True
tr_0019943,15712,2,0.9514251,True
tr_0019944,15713,0,0.9747065,True
tr_0019945,15714,0,0.94810796,True
tr_0019946,15715,0,0.98925847,True
tr_0019947,15716,0,0.9495082,True
tr_0019948,15717,2,0.9927698,True
tr_0019949,20968,2,0.9990609,True
tr_0019950,9377,0,0.9987152,True
tr_0019951,15718,0,0.9792027,True
tr_0019952,6861,2,0.9993992,True
tr_0019953,15719,0,0.99056983,True
tr_0019954,7053,0,0.9958676,True
tr_0019955,6861,2,0.9993992,True
tr_0019956,15720,2,0.9992385,True
tr_0019957,11895,0,0.99939156,True
tr_0019958,15721,2,0.99575233,True
tr_0019959,15722,0,0.9850793,True
tr_0019960,15723,2,0.9666133,True
tr_0019961,15724,0,0.9807679,True
tr_0019962,10877,2,0.999668,True
tr_0019963,7823,0,0.99976224,True
tr_0019964,15725,0,0.9969143,True
tr_0019965,15726,2,0.973796,True
tr_0019966,15727,2,0.97916174,True
tr_0019967,15728,0,0.9942183,False
tr_0019968,15729,0,0.9410494,True
tr_0019969,15486,0,0.9879897,True
tr_0019970,3429,2,0.9934712,True
tr_0019971,15730,2,0.99089444,True
tr_0019972,24587,0,0.9968757,True
tr_0019973,15731,0,0.62142926,True
tr_0019974,15732,2,0.7811543,True
tr_0019975,15733,0,0.9481262,True
tr_0019976,15734,0,0.9491494,True
tr_0019977,15735,0,0.9016688,True
tr_0019978,15736,2,0.991871,True
tr_0019979,15737,2,0.9330047,True
tr_0019980,15738,2,0.8615734,True
tr_0019981,5314,2,0.99795276,True
tr_0019982,4472,0,0.9818994,True
tr_0019983,15739,1,0.9543825,True
tr_0019984,22838,0,0.9882117,True
tr_0019985,15740,2,0.9958686,True
tr_0019986,13220,0,0.9983655,True
tr_0019987,15741,1,0.9761174,True
tr_0019988,4486,0,0.9870923,True
tr_0019989,7671,0,0.99840856,True
tr_0019990,15742,2,0.9772563,True
tr_0019991,8381,0,0.981903,True
tr_0019992,886,2,0.99620485,True
tr_0019993,15743,1,0.97125024,True
tr_0019994,7338,0,0.9936642,True
tr_0019995,11076,0,0.9993264,True
tr_0019996,1028,0,0.9942184,True
tr_0019997,15744,2,0.98664206,True
tr_0019998,15745,2,0.9367141,True
tr_0019999,15746,0,0.8969337,True
tr_0020000,15747,0,0.8662988,True
tr_0020001,1548,2,0.989841,True
tr_0020002,15748,0,0.86955655,True
tr_0020003,15749,0,0.94247603,True
tr_0020004,20065,0,0.9905533,True
tr_0020005,15750,0,0.99542624,True
tr_0020006,15751,0,0.9711475,True
tr_0020007,4805,2,0.9942787,True
tr_0020008,15752,0,0.9680201,True
tr_0020009,15753,0,0.22672372,True
tr_0020010,3598,2,0.9971337,True
tr_0020011,15754,0,0.9973075,True
tr_0020012,15755,0,0.9974721,True
tr_0020013,11761,1,0.99343103,True
tr_0020014,15756,0,0.9354219,True
tr_0020015,7877,0,0.9887731,True
tr_0020016,15757,2,0.97063553,True
tr_0020017,15758,0,0.98863643,True
tr_0020018,19788,2,0.9971008,True
tr_0020019,15759,0,0.9090917,True
tr_0020020,15760,0,0.99140483,True
tr_0020021,15761,0,0.9886309,True
tr_0020022,15762,0,0.8101662,True
tr_0020023,15763,2,0.99243474,True
tr_0020024,4690,0,0.99924636,True
tr_0020025,15764,2,0.97102976,True
tr_0020026,8715,2,0.99882627,True
tr_0020027,15765,2,0.9923454,True
tr_0020028,15766,0,0.99669725,True
tr_0020029,15767,0,0.79175586,True
tr_0020030,15768,0,0.9872122,True
